PolicyID,InceptionDate,ExpiryDate,ClassID,RegionID,AnnualPremium,PolicyStatus,BrokerChannel
POL-104350,2025-01-09,2026-01-09,2,7,14167.15,Lapsed,Corporate Intermediary
POL-104351,2024-07-07,2025-07-07,2,4,17196.87,Active,Independent Broker
POL-104352,2024-05-16,2025-05-16,5,4,111476.3,Active,Direct Digital
POL-104353,2024-01-09,2025-01-08,3,1,120273.75,Active,Corporate Intermediary
POL-104354,2024-10-08,2025-10-08,1,1,9683.54,Active,Independent Broker
POL-104355,2025-03-07,2026-03-07,1,1,10264.61,Active,Independent Broker
POL-104356,2024-04-15,2025-04-15,1,1,25482.0,Cancelled,Independent Broker
POL-104357,2024-03-01,2025-03-01,4,1,317127.49,Active,Direct Digital
POL-104358,2024-05-18,2025-05-18,3,1,42909.51,Active,Direct Digital
POL-104359,2024-04-23,2025-04-23,1,2,23870.98,Active,Direct Digital
POL-104360,2024-05-26,2025-05-26,3,1,63355.79,Active,Direct Digital
POL-104361,2024-10-11,2025-10-11,3,2,144226.73,Active,Independent Broker
POL-104362,2024-10-31,2025-10-31,1,1,14075.88,Active,Corporate Intermediary
POL-104363,2024-10-01,2025-10-01,2,3,18274.97,Active,Corporate Intermediary
POL-104364,2024-04-14,2025-04-14,5,1,209122.13,Active,Direct Digital
POL-104365,2024-11-17,2025-11-17,1,2,25461.79,Lapsed,Affinity Partner
POL-104366,2024-06-17,2025-06-17,5,4,140204.14,Active,Corporate Intermediary
POL-104367,2025-03-23,2026-03-23,2,1,16025.88,Lapsed,Independent Broker
POL-104368,2025-05-16,2026-05-16,3,1,112657.81,Active,Direct Digital
POL-104369,2024-05-10,2025-05-10,3,1,142475.5,Active,Independent Broker
POL-104370,2024-10-21,2025-10-21,5,2,91239.42,Active,Independent Broker
POL-104371,2024-05-09,2025-05-09,5,3,179361.58,Active,Independent Broker
POL-104372,2024-10-21,2025-10-21,3,3,90378.87,Active,Independent Broker
POL-104373,2024-05-11,2025-05-11,3,1,62683.77,Active,Independent Broker
POL-104374,2024-08-16,2025-08-16,1,2,13241.01,Active,Affinity Partner
POL-104375,2024-01-26,2025-01-25,4,1,188841.49,Active,Direct Digital
POL-104376,2024-05-29,2025-05-29,1,1,23112.08,Active,Affinity Partner
POL-104377,2025-03-31,2026-03-31,1,1,23081.12,Active,Independent Broker
POL-104378,2024-11-22,2025-11-22,2,3,11659.65,Active,Independent Broker
POL-104379,2025-01-16,2026-01-16,4,3,149984.96,Active,Independent Broker
POL-104380,2024-10-11,2025-10-11,1,3,24274.6,Active,Independent Broker
POL-104381,2025-03-16,2026-03-16,3,4,47763.0,Active,Corporate Intermediary
POL-104382,2025-06-16,2026-06-16,4,3,180141.95,Active,Independent Broker
POL-104383,2025-02-01,2026-02-01,2,2,13543.83,Active,Corporate Intermediary
POL-104384,2025-01-15,2026-01-15,2,1,8345.32,Active,Independent Broker
POL-104385,2024-04-05,2025-04-05,1,2,20487.67,Active,Independent Broker
POL-104386,2024-02-29,2025-02-28,1,2,13207.21,Active,Direct Digital
POL-104387,2025-05-05,2026-05-05,5,2,154714.09,Active,Independent Broker
POL-104388,2025-02-11,2026-02-11,2,1,11357.86,Active,Independent Broker
POL-104389,2024-07-03,2025-07-03,2,1,14534.75,Active,Direct Digital
POL-104390,2024-05-24,2025-05-24,1,1,13086.51,Active,Corporate Intermediary
POL-104391,2024-10-07,2025-10-07,1,2,21234.78,Active,Independent Broker
POL-104392,2024-12-16,2025-12-16,1,2,19445.78,Active,Independent Broker
POL-104393,2025-04-14,2026-04-14,2,3,20008.7,Active,Corporate Intermediary
POL-104394,2025-01-22,2026-01-22,1,1,14151.83,Active,Direct Digital
POL-104395,2024-08-06,2025-08-06,1,4,11968.14,Active,Independent Broker
POL-104396,2024-10-25,2025-10-25,2,1,20046.66,Active,Independent Broker
POL-104397,2024-05-22,2025-05-22,3,2,68710.46,Active,Affinity Partner
POL-104398,2024-05-23,2025-05-23,4,2,171115.95,Lapsed,Independent Broker
POL-104399,2024-04-02,2025-04-02,2,1,8569.08,Active,Direct Digital
POL-104400,2024-05-22,2025-05-22,1,1,14553.38,Active,Independent Broker
POL-104401,2024-06-30,2025-06-30,1,2,20825.75,Active,Corporate Intermediary
POL-104402,2025-01-26,2026-01-26,4,1,191335.57,Cancelled,Direct Digital
POL-104403,2024-08-14,2025-08-14,1,2,21925.0,Cancelled,Direct Digital
POL-104404,2024-08-24,2025-08-24,4,1,197527.36,Active,Corporate Intermediary
POL-104405,2025-01-01,2026-01-01,1,1,12080.07,Active,Independent Broker
POL-104406,2024-02-19,2025-02-18,1,3,13525.5,Active,Independent Broker
POL-104407,2024-08-19,2025-08-19,3,3,99491.2,Active,Direct Digital
POL-104408,2024-01-23,2025-01-22,1,5,19140.98,Active,Direct Digital
POL-104409,2024-05-29,2025-05-29,1,2,15775.8,Active,Direct Digital
POL-104410,2025-05-19,2026-05-19,1,3,21735.38,Active,Independent Broker
POL-104411,2024-01-03,2025-01-02,5,2,148492.41,Active,Corporate Intermediary
POL-104412,2024-08-20,2025-08-20,1,1,22620.32,Active,Corporate Intermediary
POL-104413,2024-08-10,2025-08-10,1,6,13443.06,Cancelled,Independent Broker
POL-104414,2025-04-24,2026-04-24,2,3,17803.64,Active,Independent Broker
POL-104415,2025-03-27,2026-03-27,5,1,192437.35,Active,Corporate Intermediary
POL-104416,2024-05-01,2025-05-01,4,1,306520.32,Active,Independent Broker
POL-104417,2024-04-16,2025-04-16,1,4,17002.3,Active,Affinity Partner
POL-104418,2025-03-14,2026-03-14,2,1,11955.49,Active,Independent Broker
POL-104419,2025-03-04,2026-03-04,1,1,10034.64,Active,Independent Broker
POL-104420,2024-11-24,2025-11-24,3,3,48483.4,Active,Corporate Intermediary
POL-104421,2024-03-02,2025-03-02,1,1,13632.87,Active,Independent Broker
POL-104422,2025-03-28,2026-03-28,1,2,19918.87,Active,Independent Broker
POL-104423,2024-12-09,2025-12-09,1,1,12079.17,Active,Direct Digital
POL-104424,2024-12-30,2025-12-30,3,1,50450.25,Active,Corporate Intermediary
POL-104425,2025-06-13,2026-06-13,5,1,160010.66,Active,Direct Digital
POL-104426,2025-05-24,2026-05-24,1,1,14291.5,Active,Independent Broker
POL-104427,2024-01-23,2025-01-22,1,1,24998.94,Active,Corporate Intermediary
POL-104428,2024-09-08,2025-09-08,3,7,105469.13,Lapsed,Direct Digital
POL-104429,2024-09-06,2025-09-06,4,5,92921.65,Active,Independent Broker
POL-104430,2025-05-29,2026-05-29,2,2,15653.96,Active,Independent Broker
POL-104431,2024-09-21,2025-09-21,1,3,20409.42,Active,Independent Broker
POL-104432,2025-02-26,2026-02-26,2,3,8187.78,Cancelled,Corporate Intermediary
POL-104433,2025-06-20,2026-06-20,1,1,11145.66,Active,Independent Broker
POL-104434,2024-02-01,2025-01-31,2,2,9458.61,Active,Direct Digital
POL-104435,2025-03-17,2026-03-17,2,1,19226.76,Active,Corporate Intermediary
POL-104436,2025-05-14,2026-05-14,1,1,14781.13,Active,Affinity Partner
POL-104437,2024-09-11,2025-09-11,3,2,121371.66,Active,Corporate Intermediary
POL-104438,2025-04-25,2026-04-25,2,1,14499.3,Active,Independent Broker
POL-104439,2024-06-12,2025-06-12,1,1,22951.99,Active,Independent Broker
POL-104440,2024-05-03,2025-05-03,1,1,16271.45,Active,Direct Digital
POL-104441,2025-02-27,2026-02-27,3,1,156541.97,Active,Independent Broker
POL-104442,2024-12-07,2025-12-07,1,1,23022.14,Active,Independent Broker
POL-104443,2024-05-09,2025-05-09,5,2,198888.73,Active,Direct Digital
POL-104444,2024-08-24,2025-08-24,5,2,169366.07,Active,Independent Broker
POL-104445,2024-08-08,2025-08-08,1,5,23988.31,Active,Direct Digital
POL-104446,2024-04-22,2025-04-22,2,2,19187.74,Active,Affinity Partner
POL-104447,2024-07-09,2025-07-09,1,1,14400.4,Active,Independent Broker
POL-104448,2024-01-07,2025-01-06,2,2,20620.03,Active,Independent Broker
POL-104449,2024-05-20,2025-05-20,2,1,19123.46,Active,Independent Broker
POL-104450,2025-04-14,2026-04-14,1,1,13374.92,Active,Direct Digital
POL-104451,2024-10-26,2025-10-26,2,3,16592.75,Lapsed,Affinity Partner
POL-104452,2024-05-27,2025-05-27,5,1,82821.54,Active,Corporate Intermediary
POL-104453,2024-02-27,2025-02-26,3,5,124972.9,Active,Independent Broker
POL-104454,2025-02-08,2026-02-08,3,2,132380.6,Active,Independent Broker
POL-104455,2025-02-20,2026-02-20,4,1,239371.08,Active,Corporate Intermediary
POL-104456,2025-06-16,2026-06-16,2,1,7259.95,Active,Direct Digital
POL-104457,2024-06-04,2025-06-04,1,1,24218.0,Active,Independent Broker
POL-104458,2025-05-30,2026-05-30,1,1,15958.25,Active,Affinity Partner
POL-104459,2024-07-27,2025-07-27,1,7,13085.27,Active,Independent Broker
POL-104460,2025-01-25,2026-01-25,1,3,12328.72,Cancelled,Independent Broker
POL-104461,2025-02-19,2026-02-19,3,6,129327.81,Active,Direct Digital
POL-104462,2024-01-09,2025-01-08,2,4,16545.06,Active,Direct Digital
POL-104463,2025-03-21,2026-03-21,4,1,80886.58,Cancelled,Affinity Partner
POL-104464,2024-10-13,2025-10-13,3,6,140405.32,Active,Direct Digital
POL-104465,2024-09-24,2025-09-24,4,2,262081.45,Active,Independent Broker
POL-104466,2024-08-08,2025-08-08,2,1,18583.21,Cancelled,Corporate Intermediary
POL-104467,2024-03-20,2025-03-20,1,2,14385.09,Active,Independent Broker
POL-104468,2024-03-02,2025-03-02,3,1,67574.98,Active,Independent Broker
POL-104469,2024-02-06,2025-02-05,2,1,16005.19,Active,Direct Digital
POL-104470,2024-09-04,2025-09-04,1,2,16252.94,Lapsed,Independent Broker
POL-104471,2024-08-06,2025-08-06,2,1,14409.68,Active,Direct Digital
POL-104472,2024-08-10,2025-08-10,3,1,96053.61,Active,Direct Digital
POL-104473,2024-02-13,2025-02-12,4,4,77945.45,Lapsed,Independent Broker
POL-104474,2024-11-21,2025-11-21,2,1,13373.83,Active,Corporate Intermediary
POL-104475,2024-09-25,2025-09-25,1,1,25377.89,Active,Direct Digital
POL-104476,2025-04-18,2026-04-18,4,1,174175.62,Active,Independent Broker
POL-104477,2024-07-28,2025-07-28,3,5,54134.02,Active,Independent Broker
POL-104478,2025-02-02,2026-02-02,2,3,20693.17,Active,Independent Broker
POL-104479,2025-04-26,2026-04-26,2,2,12116.22,Active,Independent Broker
POL-104480,2024-07-22,2025-07-22,1,2,10677.04,Active,Independent Broker
POL-104481,2024-01-29,2025-01-28,2,3,10061.84,Active,Independent Broker
POL-104482,2024-03-09,2025-03-09,4,2,178385.59,Active,Direct Digital
POL-104483,2025-01-13,2026-01-13,1,2,25210.43,Cancelled,Independent Broker
POL-104484,2025-06-05,2026-06-05,1,1,12211.25,Active,Direct Digital
POL-104485,2025-04-24,2026-04-24,5,5,131936.23,Active,Direct Digital
POL-104486,2024-12-04,2025-12-04,3,1,151625.6,Active,Independent Broker
POL-104487,2024-08-01,2025-08-01,1,7,12919.26,Active,Independent Broker
POL-104488,2024-07-28,2025-07-28,1,2,12531.82,Active,Independent Broker
POL-104489,2024-08-15,2025-08-15,1,2,10741.97,Active,Independent Broker
POL-104490,2024-03-03,2025-03-03,1,2,11662.82,Active,Affinity Partner
POL-104491,2025-03-12,2026-03-12,1,1,9672.46,Active,Corporate Intermediary
POL-104492,2024-01-08,2025-01-07,3,3,151015.21,Active,Independent Broker
POL-104493,2024-01-09,2025-01-08,4,2,262553.8,Active,Corporate Intermediary
POL-104494,2024-06-19,2025-06-19,3,2,97358.84,Lapsed,Affinity Partner
POL-104495,2024-04-28,2025-04-28,1,7,17820.71,Active,Direct Digital
POL-104496,2025-05-07,2026-05-07,4,3,300777.72,Active,Corporate Intermediary
POL-104497,2024-03-03,2025-03-03,1,2,24481.36,Active,Direct Digital
POL-104498,2024-05-24,2025-05-24,5,1,73938.09,Active,Direct Digital
POL-104499,2024-08-09,2025-08-09,4,1,160455.7,Active,Corporate Intermediary
POL-104500,2025-04-02,2026-04-02,3,1,131372.17,Active,Corporate Intermediary
POL-104501,2025-03-13,2026-03-13,1,5,19105.83,Active,Direct Digital
POL-104502,2025-01-08,2026-01-08,5,4,123865.42,Active,Independent Broker
POL-104503,2025-04-11,2026-04-11,2,1,7761.55,Active,Independent Broker
POL-104504,2025-06-20,2026-06-20,1,1,14316.18,Active,Direct Digital
POL-104505,2025-01-10,2026-01-10,1,1,24953.17,Active,Affinity Partner
POL-104506,2025-01-23,2026-01-23,4,6,164309.67,Active,Independent Broker
POL-104507,2024-07-05,2025-07-05,1,1,19103.07,Active,Direct Digital
POL-104508,2024-01-14,2025-01-13,2,1,12193.47,Active,Independent Broker
POL-104509,2025-03-07,2026-03-07,1,7,11469.89,Active,Independent Broker
POL-104510,2024-04-27,2025-04-27,1,2,10209.13,Active,Direct Digital
POL-104511,2025-02-10,2026-02-10,5,1,121240.03,Active,Direct Digital
POL-104512,2025-02-14,2026-02-14,2,3,15091.12,Active,Direct Digital
POL-104513,2025-04-24,2026-04-24,2,3,13488.86,Active,Corporate Intermediary
POL-104514,2024-08-13,2025-08-13,2,1,14204.88,Active,Independent Broker
POL-104515,2024-04-01,2025-04-01,4,1,101410.25,Active,Independent Broker
POL-104516,2024-04-03,2025-04-03,1,2,13576.44,Lapsed,Independent Broker
POL-104517,2025-02-27,2026-02-27,4,2,284000.62,Active,Direct Digital
POL-104518,2024-06-08,2025-06-08,1,1,11102.56,Cancelled,Independent Broker
POL-104519,2024-05-22,2025-05-22,4,2,178704.24,Active,Independent Broker
POL-104520,2024-11-13,2025-11-13,2,3,11796.4,Active,Independent Broker
POL-104521,2024-06-19,2025-06-19,5,3,163867.79,Active,Direct Digital
POL-104522,2024-02-05,2025-02-04,4,6,240448.82,Active,Independent Broker
POL-104523,2024-02-20,2025-02-19,1,1,20531.25,Active,Direct Digital
POL-104524,2024-03-29,2025-03-29,4,1,212072.19,Active,Direct Digital
POL-104525,2024-05-26,2025-05-26,3,1,89276.04,Active,Independent Broker
POL-104526,2024-07-21,2025-07-21,1,2,24337.05,Active,Affinity Partner
POL-104527,2025-01-25,2026-01-25,4,6,261843.66,Lapsed,Corporate Intermediary
POL-104528,2024-04-01,2025-04-01,1,1,21447.06,Active,Independent Broker
POL-104529,2024-08-28,2025-08-28,1,3,16871.22,Active,Direct Digital
POL-104530,2024-11-13,2025-11-13,3,1,62471.84,Active,Affinity Partner
POL-104531,2024-12-09,2025-12-09,4,1,90794.9,Active,Affinity Partner
POL-104532,2024-07-03,2025-07-03,4,5,87390.23,Active,Direct Digital
POL-104533,2024-09-25,2025-09-25,5,1,157670.73,Active,Direct Digital
POL-104534,2025-03-03,2026-03-03,2,1,14566.3,Active,Independent Broker
POL-104535,2024-03-25,2025-03-25,1,1,20659.82,Active,Direct Digital
POL-104536,2024-11-06,2025-11-06,5,2,202002.01,Cancelled,Corporate Intermediary
POL-104537,2024-01-04,2025-01-03,2,6,10239.97,Cancelled,Corporate Intermediary
POL-104538,2024-03-31,2025-03-31,1,2,20766.44,Lapsed,Independent Broker
POL-104539,2024-09-07,2025-09-07,1,4,16695.47,Lapsed,Independent Broker
POL-104540,2025-05-30,2026-05-30,2,1,8506.37,Active,Direct Digital
POL-104541,2024-11-11,2025-11-11,1,4,16523.93,Active,Affinity Partner
POL-104542,2024-12-30,2025-12-30,4,1,260579.69,Active,Corporate Intermediary
POL-104543,2025-03-13,2026-03-13,3,5,144279.33,Active,Independent Broker
POL-104544,2024-05-08,2025-05-08,4,3,207959.74,Lapsed,Independent Broker
POL-104545,2024-08-29,2025-08-29,2,3,14458.31,Active,Independent Broker
POL-104546,2024-03-30,2025-03-30,5,4,117407.08,Active,Independent Broker
POL-104547,2025-04-15,2026-04-15,2,1,15371.32,Active,Independent Broker
POL-104548,2025-03-30,2026-03-30,3,5,102755.69,Active,Independent Broker
POL-104549,2025-04-03,2026-04-03,4,2,95978.19,Active,Corporate Intermediary
POL-104550,2024-06-22,2025-06-22,1,3,24635.14,Active,Corporate Intermediary
POL-104551,2024-01-01,2024-12-31,2,1,15214.77,Active,Independent Broker
POL-104552,2024-04-18,2025-04-18,1,2,15198.93,Active,Independent Broker
POL-104553,2025-03-20,2026-03-20,2,3,18736.05,Active,Direct Digital
POL-104554,2024-07-11,2025-07-11,3,2,155231.86,Active,Independent Broker
POL-104555,2024-03-15,2025-03-15,5,1,71215.74,Active,Corporate Intermediary
POL-104556,2025-01-31,2026-01-31,2,2,14809.82,Active,Direct Digital
POL-104557,2024-05-22,2025-05-22,4,2,287513.63,Active,Direct Digital
POL-104558,2025-03-27,2026-03-27,1,4,11472.07,Cancelled,Independent Broker
POL-104559,2024-02-10,2025-02-09,1,4,15521.4,Active,Independent Broker
POL-104560,2024-07-07,2025-07-07,1,1,19347.6,Active,Independent Broker
POL-104561,2025-04-02,2026-04-02,3,3,83250.53,Active,Direct Digital
POL-104562,2024-08-26,2025-08-26,4,1,264615.65,Active,Direct Digital
POL-104563,2024-04-14,2025-04-14,5,1,107782.22,Active,Independent Broker
POL-104564,2025-02-04,2026-02-04,4,1,195884.86,Active,Corporate Intermediary
POL-104565,2024-01-24,2025-01-23,2,4,16075.17,Active,Affinity Partner
POL-104566,2024-06-14,2025-06-14,1,1,16292.42,Active,Direct Digital
POL-104567,2024-01-17,2025-01-16,2,1,19432.81,Active,Affinity Partner
POL-104568,2024-07-19,2025-07-19,1,1,22923.13,Active,Affinity Partner
POL-104569,2025-03-09,2026-03-09,1,1,21108.68,Active,Independent Broker
POL-104570,2025-04-25,2026-04-25,5,4,99007.66,Active,Corporate Intermediary
POL-104571,2025-05-21,2026-05-21,4,1,272656.11,Active,Independent Broker
POL-104572,2025-01-11,2026-01-11,2,5,17922.22,Active,Direct Digital
POL-104573,2025-01-24,2026-01-24,3,3,135100.33,Active,Independent Broker
POL-104574,2025-01-16,2026-01-16,1,1,15017.02,Active,Independent Broker
POL-104575,2025-03-15,2026-03-15,3,3,120193.88,Active,Affinity Partner
POL-104576,2025-06-10,2026-06-10,1,4,21859.63,Active,Direct Digital
POL-104577,2024-10-30,2025-10-30,3,6,143025.66,Active,Affinity Partner
POL-104578,2025-03-15,2026-03-15,4,1,284395.62,Active,Direct Digital
POL-104579,2025-02-05,2026-02-05,2,3,11522.02,Active,Corporate Intermediary
POL-104580,2025-04-16,2026-04-16,3,2,103893.94,Active,Independent Broker
POL-104581,2024-10-24,2025-10-24,1,1,22279.49,Active,Corporate Intermediary
POL-104582,2024-08-11,2025-08-11,4,4,136696.45,Active,Affinity Partner
POL-104583,2025-03-16,2026-03-16,4,5,157618.04,Active,Independent Broker
POL-104584,2024-11-08,2025-11-08,2,1,12184.26,Active,Independent Broker
POL-104585,2024-10-02,2025-10-02,2,2,9479.55,Active,Direct Digital
POL-104586,2024-07-20,2025-07-20,2,1,19865.17,Active,Corporate Intermediary
POL-104587,2024-02-16,2025-02-15,4,2,184474.96,Lapsed,Independent Broker
POL-104588,2024-05-25,2025-05-25,4,2,141062.07,Active,Independent Broker
POL-104589,2024-01-05,2025-01-04,1,3,24776.17,Active,Direct Digital
POL-104590,2024-12-25,2025-12-25,1,2,10230.61,Active,Independent Broker
POL-104591,2024-01-05,2025-01-04,2,2,7519.6,Active,Independent Broker
POL-104592,2024-11-15,2025-11-15,1,2,13322.4,Active,Affinity Partner
POL-104593,2024-09-28,2025-09-28,5,5,166732.98,Active,Corporate Intermediary
POL-104594,2025-05-18,2026-05-18,4,7,155999.88,Active,Independent Broker
POL-104595,2024-04-12,2025-04-12,1,1,13519.61,Active,Direct Digital
POL-104596,2024-06-19,2025-06-19,2,2,9748.18,Active,Direct Digital
POL-104597,2025-03-20,2026-03-20,4,2,296997.12,Active,Independent Broker
POL-104598,2024-02-22,2025-02-21,3,2,100517.4,Active,Independent Broker
POL-104599,2024-12-24,2025-12-24,2,1,11922.66,Active,Independent Broker
POL-104600,2025-03-17,2026-03-17,1,3,23110.27,Active,Independent Broker
POL-104601,2024-11-27,2025-11-27,1,1,17416.84,Lapsed,Independent Broker
POL-104602,2025-01-01,2026-01-01,2,7,16642.83,Active,Independent Broker
POL-104603,2025-03-03,2026-03-03,1,2,12658.22,Active,Independent Broker
POL-104604,2024-07-23,2025-07-23,1,2,13702.95,Active,Corporate Intermediary
POL-104605,2024-03-29,2025-03-29,4,2,278461.56,Active,Independent Broker
POL-104606,2024-06-19,2025-06-19,5,2,93745.78,Active,Corporate Intermediary
POL-104607,2024-01-30,2025-01-29,3,1,104034.85,Active,Corporate Intermediary
POL-104608,2025-03-28,2026-03-28,2,1,7394.8,Active,Direct Digital
POL-104609,2024-08-27,2025-08-27,1,3,23249.03,Active,Corporate Intermediary
POL-104610,2024-08-28,2025-08-28,4,3,157326.65,Active,Independent Broker
POL-104611,2024-03-01,2025-03-01,2,2,7648.31,Active,Independent Broker
POL-104612,2024-05-26,2025-05-26,1,5,21143.94,Active,Direct Digital
POL-104613,2024-04-12,2025-04-12,1,7,13131.13,Active,Corporate Intermediary
POL-104614,2024-02-09,2025-02-08,2,3,11949.36,Lapsed,Independent Broker
POL-104615,2024-06-04,2025-06-04,1,1,15656.48,Active,Independent Broker
POL-104616,2025-01-10,2026-01-10,1,5,11973.94,Active,Independent Broker
POL-104617,2024-04-19,2025-04-19,1,1,11773.24,Active,Independent Broker
POL-104618,2025-01-22,2026-01-22,2,1,15568.02,Active,Independent Broker
POL-104619,2024-10-26,2025-10-26,4,1,258379.3,Active,Direct Digital
POL-104620,2024-03-28,2025-03-28,3,5,65968.55,Active,Independent Broker
POL-104621,2025-01-16,2026-01-16,1,1,24140.22,Active,Corporate Intermediary
POL-104622,2025-05-10,2026-05-10,3,1,122028.03,Active,Direct Digital
POL-104623,2024-05-30,2025-05-30,4,3,103099.61,Active,Independent Broker
POL-104624,2024-05-09,2025-05-09,2,2,18362.79,Lapsed,Direct Digital
POL-104625,2024-06-14,2025-06-14,3,1,141338.64,Active,Independent Broker
POL-104626,2024-02-24,2025-02-23,5,3,133159.2,Active,Direct Digital
POL-104627,2024-04-10,2025-04-10,4,3,135315.47,Active,Direct Digital
POL-104628,2024-11-25,2025-11-25,2,1,16575.68,Active,Independent Broker
POL-104629,2024-01-28,2025-01-27,2,1,14995.34,Active,Independent Broker
POL-104630,2025-03-28,2026-03-28,4,1,159832.99,Active,Independent Broker
